"SpeciesID"	"SpecCode"	"Species"	"Genus"	"AphiaID"	"Class"	"Order"	"Family"	"Fresh"	"Brack"	"Saltwater"	"DemersPelag"	"AnaCat"
"4134"	"Fis-149229"	3881	"Ptereleotris calliura"	"Ptereleotris"	"277120"	"Actinopterygii"	"Perciformes"	"Microdesmidae"	0	0	1	"reef-associated"	NA
"4135"	"Fis-24728"	3882	"Lepidogobius lepidus"	"Lepidogobius"	"281292"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"4136"	"Fis-24748"	3884	"Lophogobius cyprinoides"	"Lophogobius"	"281396"	"Actinopterygii"	"Perciformes"	"Gobiidae"	1	1	1	"demersal"	"amphidromous"
"4137"	"Fis-24760"	3885	"Lythrypnus dalli"	"Lythrypnus"	"281457"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"4138"	"Fis-30270"	3886	"Lythrypnus nesiotes"	"Lythrypnus"	"281465"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"4139"	"Fis-24761"	3889	"Lythrypnus zebra"	"Lythrypnus"	"281472"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"4140"	"Fis-30294"	3890	"Microgobius carri"	"Microgobius"	"159781"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"4141"	"Fis-24779"	3891	"Microgobius gulosus"	"Microgobius"	"158804"	"Actinopterygii"	"Perciformes"	"Gobiidae"	1	1	1	"demersal"	"amphidromous"
"4142"	"Fis-30295"	3892	"Microgobius microlepis"	"Microgobius"	"275717"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"4143"	"Fis-24780"	3893	"Microgobius thalassinus"	"Microgobius"	"158805"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"4144"	"Fis-24814"	3894	"Nes longus"	"Nes"	"281732"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"4145"	"Fis-30454"	3895	"Palatogobius paradoxus"	"Palatogobius"	"281970"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"4146"	"Fis-24925"	3896	"Quietula y-cauda"	"Quietula"	"282537"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	NA
"4147"	"Fis-24926"	3897	"Priolepis hipoliti"	"Priolepis"	"276769"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	"non-migratory"
"4148"	"Fis-24936"	3898	"Risor ruber"	"Risor"	"282620"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"4149"	"Fis-22712"	39	"Aphia minuta"	"Aphia"	"126868"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"pelagic-neritic"	"oceanodromous"
"4150"	"Fis-22903"	390	"Mene maculata"	"Mene"	"218450"	"Actinopterygii"	"Perciformes"	"Menidae"	0	1	1	"reef-associated"	NA
"4151"	"Fis-30755"	3901	"Varicus marilynae"	"Varicus"	"283137"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"4152"	"Fis-29790"	3902	"Cerdale floridana"	"Cerdale"	"280084"	"Actinopterygii"	"Perciformes"	"Microdesmidae"	0	0	1	"reef-associated"	NA
"4153"	"Fis-24774"	3904	"Microdesmus longipinnis"	"Microdesmus"	"159408"	"Actinopterygii"	"Perciformes"	"Microdesmidae"	0	0	1	"demersal"	" "
"4154"	"Fis-24557"	3906	"Neoepinnula orientalis"	"Neoepinnula"	"159713"	"Actinopterygii"	"Perciformes"	"Gempylidae"	0	0	1	"benthopelagic"	NA
"4155"	"Fis-24442"	3908	"Assurger anzac"	"Assurger"	"279766"	"Actinopterygii"	"Perciformes"	"Trichiuridae"	0	0	1	"benthopelagic"	NA
"4156"	"Fis-24466"	3909	"Benthodesmus elongatus"	"Benthodesmus"	"127086"	"Actinopterygii"	"Perciformes"	"Trichiuridae"	0	0	1	"benthopelagic"	NA
"4157"	"Fis-22852"	391	"Brama brama"	"Brama"	"126783"	"Actinopterygii"	"Perciformes"	"Bramidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"4158"	"Fis-30195"	3910	"Lepidopus fitchi"	"Lepidopus"	"274018"	"Actinopterygii"	"Perciformes"	"Trichiuridae"	0	0	1	"benthopelagic"	NA
"4159"	"Fis-30712"	3915	"Tetrapturus angustirostris"	"Tetrapturus"	"219734"	"Actinopterygii"	"Perciformes"	"Istiophoridae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"4160"	"Fis-29879"	3919	"Cubiceps paradoxus"	"Cubiceps"	"273679"	"Actinopterygii"	"Perciformes"	"Nomeidae"	0	0	1	"pelagic-oceanic"	NA
"4161"	"Fis-24684"	3920	"Hyperoglyphe bythites"	"Hyperoglyphe"	"273310"	"Actinopterygii"	"Perciformes"	"Centrolophidae"	0	0	1	"pelagic-oceanic"	NA
"4162"	"Fis-24685"	3921	"Hyperoglyphe perciformis"	"Hyperoglyphe"	"126832"	"Actinopterygii"	"Perciformes"	"Centrolophidae"	0	0	1	"pelagic-oceanic"	NA
"4163"	"Fis-30146"	3922	"Icichthys lockingtoni"	"Icichthys"	"279354"	"Actinopterygii"	"Perciformes"	"Centrolophidae"	0	0	1	"pelagic-oceanic"	NA
"4164"	"Fis-30466"	3924	"Peprilus burti"	"Peprilus"	"276560"	"Actinopterygii"	"Perciformes"	"Stromateidae"	0	0	1	"benthopelagic"	NA
"4165"	"Fis-30524"	3926	"Psenes maculatus"	"Psenes"	"126992"	"Actinopterygii"	"Perciformes"	"Nomeidae"	0	1	1	"pelagic-oceanic"	"oceanodromous"
"4166"	"Fis-30710"	3928	"Tetragonurus atlanticus"	"Tetragonurus"	"127079"	"Actinopterygii"	"Perciformes"	"Tetragonuridae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"4167"	"Fis-30354"	3930	"Neomerinthe hemingwayi"	"Neomerinthe"	"159554"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4168"	"Fis-30511"	3931	"Pontinus longispinis"	"Pontinus"	"159555"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4169"	"Fis-24917"	3932	"Pontinus nematophthalmus"	"Pontinus"	"274690"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4170"	"Fis-30512"	3933	"Pontinus rathbuni"	"Pontinus"	"159556"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4171"	"Fis-112689"	3934	"Scorpaena agassizii"	"Scorpaena"	"159560"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4172"	"Fis-30614"	3935	"Scorpaena albifimbria"	"Scorpaena"	"274697"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4173"	"Fis-118058"	3936	"Scorpaena bergii"	"Scorpaena"	"159561"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4174"	"Fis-30616"	3937	"Scorpaena brachyptera"	"Scorpaena"	"274701"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4175"	"Fis-30617"	3938	"Scorpaena brasiliensis"	"Scorpaena"	"159562"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4176"	"Fis-30618"	3939	"Scorpaena calcarata"	"Scorpaena"	"159563"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4177"	"Fis-22873"	394	"Dicentrarchus punctatus"	"Dicentrarchus"	"126976"	"Actinopterygii"	"Perciformes"	"Moronidae"	0	1	1	"pelagic-neritic"	" "
"4178"	"Fis-30619"	3940	"Scorpaena dispar"	"Scorpaena"	"274706"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4179"	"Fis-30620"	3941	"Scorpaena elachys"	"Scorpaena"	"274707"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4180"	"Fis-30621"	3942	"Scorpaena grandicornis"	"Scorpaena"	"274711"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4181"	"Fis-30629"	3943	"Scorpaena guttata"	"Scorpaena"	"274713"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4182"	"Fis-30622"	3944	"Scorpaena inermis"	"Scorpaena"	"274717"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4183"	"Fis-30623"	3945	"Scorpaena isthmensis"	"Scorpaena"	"274718"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"4184"	"Fis-30628"	3946	"Scorpaenodes caribbaeus"	"Scorpaenodes"	"274743"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4185"	"Fis-24945"	3947	"Scorpaenodes tredecimspinosus"	"Scorpaenodes"	"274754"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4186"	"Fis-24946"	3948	"Scorpaenodes xyris"	"Scorpaenodes"	"274756"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"reef-associated"	NA
"4187"	"Fis-24948"	3950	"Sebastes atrovirens"	"Sebastes"	"274772"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4188"	"Fis-30631"	3951	"Sebastes auriculatus"	"Sebastes"	"274773"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4189"	"Fis-24950"	3953	"Sebastes babcocki"	"Sebastes"	"274775"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4190"	"Fis-24951"	3955	"Sebastes brevispinis"	"Sebastes"	"274778"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4191"	"Fis-24952"	3956	"Sebastes carnatus"	"Sebastes"	"274779"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4192"	"Fis-30633"	3957	"Sebastes caurinus"	"Sebastes"	"274780"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4193"	"Fis-24953"	3958	"Sebastes chlorostictus"	"Sebastes"	"274781"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4194"	"Fis-24954"	3959	"Sebastes chrysomelas"	"Sebastes"	"240737"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4195"	"Fis-22913"	396	"Nemipterus virgatus"	"Nemipterus"	"278133"	"Actinopterygii"	"Perciformes"	"Nemipteridae"	0	0	1	"demersal"	"non-migratory"
"4196"	"Fis-24955"	3960	"Sebastes ciliatus"	"Sebastes"	"274782"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4197"	"Fis-24956"	3961	"Sebastes constellatus"	"Sebastes"	"274783"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4198"	"Fis-14620"	3963	"Sebastes dallii"	"Sebastes"	"274786"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4199"	"Fis-30634"	3965	"Sebastes elongatus"	"Sebastes"	"274788"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4200"	"Fis-24960"	3966	"Sebastes emphaeus"	"Sebastes"	"274789"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4201"	"Fis-30635"	3967	"Sebastes ensifer"	"Sebastes"	"274790"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4202"	"Fis-24961"	3968	"Sebastes eos"	"Sebastes"	"274792"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4203"	"Fis-30636"	3969	"Sebastes fasciatus"	"Sebastes"	"127252"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4204"	"Fis-22885"	397	"Isacia conceptionis"	"Isacia"	"281184"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	0	1	"benthopelagic"	NA
"4205"	"Fis-24962"	3970	"Sebastes gilli"	"Sebastes"	"274796"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4206"	"Fis-24963"	3971	"Sebastes goodei"	"Sebastes"	"274798"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	1	1	"demersal"	NA
"4207"	"Fis-30637"	3972	"Sebastes helvomaculatus"	"Sebastes"	"274799"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4208"	"Fis-24964"	3973	"Sebastes hopkinsi"	"Sebastes"	"274800"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4209"	"Fis-24965"	3974	"Sebastes jordani"	"Sebastes"	"274806"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4210"	"Fis-30638"	3975	"Sebastes lentiginosus"	"Sebastes"	"274811"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4211"	"Fis-24967"	3977	"Sebastes macdonaldi"	"Sebastes"	"274814"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4212"	"Fis-24968"	3978	"Sebastes maliger"	"Sebastes"	"274815"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4213"	"Fis-30639"	3979	"Sebastes melanops"	"Sebastes"	"274817"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4214"	"Fis-22931"	398	"Plectorhinchus mediterraneus"	"Plectorhinchus"	"126946"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	0	1	"demersal"	NA
"4215"	"Fis-30640"	3980	"Sebastes melanosema"	"Sebastes"	"274818"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4216"	"Fis-24970"	3982	"Sebastes miniatus"	"Sebastes"	"274820"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4217"	"Fis-24971"	3983	"Sebastes mystinus"	"Sebastes"	"274823"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4218"	"Fis-30641"	3984	"Sebastes nebulosus"	"Sebastes"	"274824"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4219"	"Fis-30642"	3985	"Sebastes nigrocinctus"	"Sebastes"	"274825"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4220"	"Fis-24972"	3986	"Sebastes ovalis"	"Sebastes"	"274830"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4221"	"Fis-30643"	3987	"Sebastes paucispinis"	"Sebastes"	"274833"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4222"	"Fis-24974"	3989	"Sebastes pinniger"	"Sebastes"	"274836"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4223"	"Fis-22934"	399	"Pomadasys argenteus"	"Pomadasys"	"218570"	"Actinopterygii"	"Perciformes"	"Haemulidae"	1	1	1	"demersal"	NA
"4224"	"Fis-24975"	3990	"Sebastes polyspinis"	"Sebastes"	"274837"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4225"	"Fis-24977"	3992	"Sebastes rastrelliger"	"Sebastes"	"274839"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4226"	"Fis-30644"	3994	"Sebastes rosaceus"	"Sebastes"	"274841"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4227"	"Fis-30645"	3995	"Sebastes rosenblatti"	"Sebastes"	"274842"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4228"	"Fis-24979"	3996	"Sebastes ruberrimus"	"Sebastes"	"274844"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4229"	"Fis-24980"	3997	"Sebastes rubrivinctus"	"Sebastes"	"274845"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4230"	"Fis-24981"	3999	"Sebastes rufus"	"Sebastes"	"274847"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4231"	"Fis-29372"	4	"Engraulis ringens"	"Engraulis"	"272287"	"Actinopterygii"	"Clupeiformes"	"Engraulidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"4232"	"Fis-23040"	400	"Brachydeuterus auritus"	"Brachydeuterus"	"126943"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	1	1	"benthopelagic"	" "
"4233"	"Fis-24982"	4000	"Sebastes saxicola"	"Sebastes"	"274848"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4234"	"Fis-24983"	4001	"Sebastes semicinctus"	"Sebastes"	"274851"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4235"	"Fis-24984"	4002	"Sebastes serranoides"	"Sebastes"	"274852"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"reef-associated"	NA
"4236"	"Fis-24985"	4003	"Sebastes serriceps"	"Sebastes"	"274853"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4237"	"Fis-30886"	4004	"Sebastes simulator"	"Sebastes"	"274854"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4238"	"Fis-24986"	4005	"Sebastes umbrosus"	"Sebastes"	"274862"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4239"	"Fis-30887"	4006	"Sebastes variegatus"	"Sebastes"	"274863"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4240"	"Fis-24987"	4007	"Sebastes wilsoni"	"Sebastes"	"274868"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4241"	"Fis-30888"	4009	"Sebastolobus alascanus"	"Sebastolobus"	"282740"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"4242"	"Fis-23096"	401	"Conodon nobilis"	"Conodon"	"280386"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	0	1	"demersal"	NA
"4243"	"Fis-24461"	4012	"Bellator brachychir"	"Bellator"	"276271"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4244"	"Fis-24462"	4013	"Bellator egretta"	"Bellator"	"276272"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4245"	"Fis-24463"	4014	"Bellator militaris"	"Bellator"	"159568"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4246"	"Fis-24464"	4015	"Bellator xenisma"	"Bellator"	"276277"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"4247"	"Fis-23248"	402	"Sillaginopsis panijus"	"Sillaginopsis"	"282792"	"Actinopterygii"	"Perciformes"	"Sillaginidae"	1	1	1	"demersal"	"amphidromous"
"4248"	"Fis-30869"	4020	"Prionotus alatus"	"Prionotus"	"159570"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4249"	"Fis-30870"	4021	"Prionotus martis"	"Prionotus"	"276283"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4250"	"Fis-30871"	4022	"Prionotus ophryas"	"Prionotus"	"159573"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"reef-associated"	NA
"4251"	"Fis-30872"	4023	"Prionotus paralatus"	"Prionotus"	"276287"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4252"	"Fis-30873"	4024	"Prionotus roseus"	"Prionotus"	"159574"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4253"	"Fis-30874"	4025	"Prionotus rubio"	"Prionotus"	"276289"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4254"	"Fis-30875"	4026	"Prionotus longispinosus"	"Prionotus"	"276282"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4255"	"Fis-30876"	4027	"Prionotus scitulus"	"Prionotus"	"159575"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"4256"	"Fis-30877"	4028	"Prionotus stearnsi"	"Prionotus"	"159576"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"4257"	"Fis-30878"	4029	"Prionotus stephanophrys"	"Prionotus"	"276291"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	1	1	"demersal"	NA
"4258"	"Fis-23097"	403	"Cynoscion analis"	"Cynoscion"	"276076"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	0	1	1	"demersal"	NA
"4259"	"Fis-30879"	4030	"Prionotus tribulus"	"Prionotus"	"159577"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"4260"	"Fis-24672"	4032	"Hexagrammos decagrammus"	"Hexagrammos"	"240732"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4261"	"Fis-24673"	4033	"Hexagrammos lagocephalus"	"Hexagrammos"	"240735"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4262"	"Fis-24674"	4034	"Hexagrammos octogrammus"	"Hexagrammos"	"254544"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4263"	"Fis-30817"	4035	"Hexagrammos stelleri"	"Hexagrammos"	"254545"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4264"	"Fis-30854"	4036	"Oxylebius pictus"	"Oxylebius"	"240743"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4265"	"Fis-24901"	4037	"Pleurogrammus monopterygius"	"Pleurogrammus"	"282289"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4266"	"Fis-30909"	4038	"Zaniolepis frenata"	"Zaniolepis"	"283208"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4267"	"Fis-30910"	4039	"Zaniolepis latipinnis"	"Zaniolepis"	"283209"	"Actinopterygii"	"Scorpaeniformes"	"Hexagrammidae"	0	0	1	"demersal"	NA
"4268"	"Fis-150528"	4040	"Archistes biseriatus"	"Archistes"	"279679"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4269"	"Fis-30763"	4041	"Artediellus atlanticus"	"Artediellus"	"127193"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4270"	"Fis-30764"	4042	"Artediellus scaber"	"Artediellus"	"127194"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	1	1	"demersal"	NA
"4271"	"Fis-24436"	4043	"Artediellus uncinatus"	"Artediellus"	"127195"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4272"	"Fis-24437"	4044	"Artedius corallinus"	"Artedius"	"279699"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4273"	"Fis-24438"	4045	"Ruscarius creaseri"	"Ruscarius"	"282636"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4274"	"Fis-30765"	4046	"Artedius fenestralis"	"Artedius"	"279700"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4275"	"Fis-24439"	4047	"Artedius harringtoni"	"Artedius"	"279701"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4276"	"Fis-24440"	4048	"Artedius lateralis"	"Artedius"	"279702"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4277"	"Fis-30766"	4049	"Ruscarius meanyi"	"Ruscarius"	"282637"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4278"	"Fis-23098"	405	"Cynoscion nebulosus"	"Cynoscion"	"159312"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	0	1	1	"demersal"	"non-migratory"
"4279"	"Fis-30767"	4050	"Artedius notospilotus"	"Artedius"	"279703"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4280"	"Fis-30768"	4051	"Ascelichthys rhodorus"	"Ascelichthys"	"279706"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4281"	"Fis-30769"	4052	"Asemichthys taylori"	"Asemichthys"	"316433"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4282"	"Fis-30774"	4053	"Blepsias bilobus"	"Blepsias"	"254540"	"Actinopterygii"	"Scorpaeniformes"	"Hemitripteridae"	0	0	1	"demersal"	NA
"4283"	"Fis-24467"	4054	"Blepsias cirrhosus"	"Blepsias"	"279417"	"Actinopterygii"	"Scorpaeniformes"	"Hemitripteridae"	0	0	1	"demersal"	NA
"4284"	"Fis-24498"	4055	"Chitonotus pugetensis"	"Chitonotus"	"280162"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4285"	"Fis-24511"	4056	"Clinocottus acuticeps"	"Clinocottus"	"280218"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	1	1	1	"demersal"	NA
"4286"	"Fis-24512"	4057	"Clinocottus analis"	"Clinocottus"	"280219"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	"non-migratory"
"4287"	"Fis-24513"	4058	"Clinocottus embryum"	"Clinocottus"	"280220"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	NA
"4288"	"Fis-24514"	4059	"Clinocottus globiceps"	"Clinocottus"	"280221"	"Actinopterygii"	"Scorpaeniformes"	"Cottidae"	0	0	1	"demersal"	"non-migratory"
